,event_trading,event_trading,overnight_trading,overnight_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading
,super_bowl,super_bowl,short_term_reversal,short_term_reversal,buy_when_yields_are_low,buy_when_yields_are_low,pay_day_strategy,pay_day_strategy,santa_claus_strategy,santa_claus_strategy,september_bear,september_bear,tax_day_strategy,tax_day_strategy,turn_around_tuesday_strategy,turn_around_tuesday_strategy
,VUSA.L,CNX1.L,VUSA.L,CNX1.L,VUSA.L,CNX1.L,VUSA.L,CNX1.L,VUSA.L,CNX1.L,VUSA.L,CNX1.L,VUSA.L,CNX1.L,VUSA.L,CNX1.L
Date,,,,,,,,,,,,,,,,
2017-11-15,,,,,-0.0026838024322535237,-0.0038805099495381468,,,,,,,,,,
2017-11-16,,,,,,,,,,,,,,,,
2017-11-17,,,,,,,,,,,,,,,,
2017-11-20,,,,,,,,,,,,,,,0.007551207267265436,0.011096969619123431
2017-11-21,,,,,,,,,,,,,,,,
2017-11-22,,,,,,,,,,,,,,,,
2017-11-23,,,,,,,,,,,,,,,,
2017-11-24,,,-0.00026935134215788636,,,,-0.00026935134215788636,-0.0005332914117106569,,,,,,,,
2017-11-27,,,0.011856605213481197,,,,0.011856605213481197,0.002674259408992352,,,,,,,0.011856605213481197,0.002674259408992352
2017-11-28,,,,,0.0013437043346073985,0.00862905671653591,-0.00905459812239684,-0.01724840008591677,,,,,,,,
2017-11-29,,,,,-0.011272093072065115,-0.004357962977124652,0.0013437043346073985,0.00862905671653591,,,,,,,,
2017-11-30,,,,,0.01900110640716912,-0.011703446731199163,-0.011272093072065115,-0.004357962977124652,,,,,,,,
2017-12-01,,,,,-0.0015983316949307325,0.000225728683569848,0.01900110640716912,-0.011703446731199163,,,,,,,,
2017-12-04,,,,,,,,,,,,,,,,0.000225728683569848
2017-12-05,,,,,,,,,,,,,,,,
2017-12-06,,,,,,,,,,,,,,,,
2017-12-07,,,0.006949968526962946,,,,,,,,,,,,,
2017-12-08,,,,,,,,,,,,,,,,
2017-12-11,,,,,,,,,,,,,,,,
2017-12-12,,,,,,,,,,,,,,,,
2017-12-13,,,,,,,,,,,,,,,,
2017-12-14,,,,,,,,,,,,,,,,
2017-12-15,,,,,,,,,0.0005224780146673158,0.007319600208306465,,,,,,
2017-12-18,,,,,,,,,0.0023498734825249112,-0.00497135777606772,,,,,,
2017-12-19,,,,,,,,,-0.006512112632838685,-0.0012625000000000552,,,,,,
2017-12-20,,,,,,,,,0.0015731875786892946,2.231077605041598e-05,,,,,,
2017-12-21,,,,,,,,,-0.0023560248898006897,-0.0011626375755148244,,,,,,
2017-12-22,,,,,,,,,-0.0018367802073769868,-0.004672633967635509,,,,,,
2017-12-27,,,,,,,-0.0036803203543376295,0.0010206871970313003,-0.0036803203543376295,0.0010206871970313003,,,,,,
2017-12-28,,,-0.000527716542439105,,,,-0.000527716542439105,-0.006987377774200554,-0.000527716542439105,-0.006987377774200554,,,,,,
2017-12-29,,,-0.0071277837948885425,,,,-0.0071277837948885425,0.017985560408838808,-0.0071277837948885425,0.017985560408838808,,,,,,
2018-01-02,,,0.011167193888045768,,,,,,0.011167193888045768,0.009894990873851484,,,,,,
2018-01-03,,,,,,,,,0.003944294785530378,0.001490696270634917,,,,,,
2018-01-04,,,,,,,,,0.0026191323552069434,0.010419448782033713,,,,,,
2018-01-05,,,,,,,,,0.002612390073336357,0.003480101336316599,,,,,,
2018-01-08,,,,,,,,,,,,,,,,
2018-01-09,,,,,,,,,,,,,,,,
2018-01-10,,,,,,,,,,,,,,,,
2018-01-11,,,,,,,,,,,,,,,,
2018-01-12,,,,,,,,,,,,,,,,
2018-01-15,,,,,,,,,,,,,,,0.0033801630579788355,
2018-01-16,,,,,,,,,,,,,,,,
2018-01-17,,,,,,,,,,,,,,,,
2018-01-18,,,,,,,,,,,,,,,,
2018-01-19,,,,,,,,,,,,,,,,
2018-01-22,,,,,,,,,,,,,,,0.008355083582209932,
2018-01-23,,,,,,,,,,,,,,,,
2018-01-24,,,,,,,,,,,,,,,,
2018-01-25,,,,,,,0.013224014330589284,0.015410222060665335,,,,,,,,
2018-01-26,,,,,,,0.01044107796510052,-0.004962959604624229,,,,,,,,
2018-01-29,,,,,,,-0.01601650598161497,-0.008168100226437547,,,,,,,,-0.008168100226437547
2018-01-30,,,,,,,-0.007876062899941028,0.0028018686170794282,,,,,,,,0.0028018686170794282
2018-01-31,,,,,,,-0.002910839049658942,-0.006975471879397399,,,,,,,,
2018-02-01,,,-0.0023885390620744795,,,,-0.0023885390620744795,-0.020457769942531456,,,,,,,,
2018-02-02,,,-0.006650704947730346,,,,,,,,,,,,,
2018-02-05,-0.04311731665164387,0.026352336165137435,-0.04311731665164387,0.026352336165137435,,,,,,,,,,,-0.04311731665164387,0.026352336165137435
2018-02-06,0.040582165729540876,-0.01257150560861342,0.040582165729540876,,,,,,,,,,,,0.040582165729540876,
2018-02-07,-0.029047924211672016,-0.041861664507058194,,,,,,,,,,,,,,
2018-02-08,-0.012742357449195274,0.017267553495980525,,,,,,,,,,,,,,
2018-02-09,0.020202054798919233,0.017322664877417626,,,,,,,,,,,,,,
2018-02-12,-0.00412545443786938,0.0045931711797688735,,,,,,,,,,,,,,
2018-02-13,0.006628049835265326,0.019006758949353664,,,,,,,,,,,,,,
2018-02-14,0.003566558721376234,0.017968955554656052,,,,,,,,,,,,,,
2018-02-15,0.01448875759341628,-0.003584864063764792,,,,,,,,,,,,,,
2018-02-16,,,,,,,,,,,,,,,,
2018-02-19,,,,,,,,,,,,,,,0.001347791207934712,
2018-02-20,,,,,,,,,,,,,,,0.005114363900540653,
2018-02-21,,,,,,,,,,,,,,,,
2018-02-22,,,,,,,-0.0034936107663656735,0.019910099199304643,,,,,,,,
2018-02-23,,,,,,,0.01699021635134712,0.01338184706055312,,,,,,,,
2018-02-26,,,,,,,0.006894779701480447,-0.012612848797939002,,,,,,,,
2018-02-27,,,,,,,-0.003950527286186056,-0.006610232916673842,,,,,,,,
2018-02-28,,,,,,,-0.0066102591754968465,-0.015150257001741108,,,,,,,,
2018-03-01,,,,0.008941797337117086,,,-0.019430384566569314,0.008941797337117086,,,,,,,,
2018-03-02,,,0.008957600841221547,,,,,,,,,,,,,
2018-03-05,,,,,,,,,,,,,,,,
2018-03-06,,,,,,,,,,,,,,,,
2018-03-07,,,,,,,,,,,,,,,,
2018-03-08,,,,,,,,,,,,,,,,
2018-03-09,,,,,,,,,,,,,,,,
2018-03-12,,,,,,,,,,,,,,,,
2018-03-13,,,,,,,,,,,,,,,,
2018-03-14,,,,,,,,,,,,,,,,
2018-03-15,,,,-0.001577224099592045,,,,,,,,,,,,
2018-03-16,,,,-0.022054891010742428,0.004614499680814177,0.003060275593879558,,,,,,,,,,
2018-03-19,,,,0.003060275593879558,-0.0010807106901922214,-0.0046331569070334755,,,,,,,,,0.004614499680814177,0.003060275593879558
2018-03-20,,,,,-0.023262120150268295,-0.024993233907090517,,,,,,,,,-0.0010807106901922214,
2018-03-21,,,,,-0.02215450632895344,-0.0260373853792617,,,,,,,,,-0.023262120150268295,
2018-03-22,,,,,-0.01387713563889692,0.03770846653965321,,,,,,,,,-0.02215450632895344,
2018-03-23,,,-0.01387713563889692,0.03770846653965321,0.024698466912376205,-0.03316421329080643,,,,,,,,,-0.01387713563889692,
2018-03-26,,,0.024698466912376205,,-0.017656980457588345,-0.010501410152429558,0.024698466912376205,-0.03316421329080643,,,,,,,0.024698466912376205,
2018-03-27,,,,,0.015977214992315636,0.018619236248570203,-0.017656980457588345,-0.010501410152429558,,,,,,,,
2018-03-28,,,,,-0.015164305146638246,-0.018527599074106282,0.015977214992315636,0.018619236248570203,,,,,,,,
2018-03-29,,,,,0.0022812042130269106,0.015860328836475368,-0.015164305146638246,-0.018527599074106282,,,,,-0.015164305146638246,-0.018527599074106282,,
2018-04-03,,,,,0.03186341061920506,0.005274804810354361,,,,,,,0.0022812042130269106,0.015860328836475368,,
2018-04-04,,,,,-0.021505342416666906,-0.02449284949889552,,,,,,,0.03186341061920506,0.005274804810354361,,
2018-04-05,,,,,0.0002817222051378909,0.006069265973415172,,,,,,,-0.021505342416666906,-0.02449284949889552,,
2018-04-06,,,,,0.004225395095180495,0.022146561157907696,,,,,,,0.0002817222051378909,0.006069265973415172,,
2018-04-09,,,,,-0.00701262242074574,-0.004905744170203508,,,,,,,0.004225395095180495,0.022146561157907696,,
2018-04-10,,,,,0.005649631062755178,0.011053137846702477,,,,,,,-0.00701262242074574,-0.004905744170203508,,
2018-04-11,,,,,-0.003932567293512879,-0.004205991080890037,,,,,,,0.005649631062755178,0.011053137846702477,,
2018-04-12,,,,,0.0002820681468898023,0.007062404644540221,,,,,,,-0.003932567293512879,-0.004205991080890037,,
2018-04-13,,,,,0.012686691084169865,0.0211203851735573,,,,,,,0.0002820681468898023,0.007062404644540221,,
2018-04-16,,,,,0.009465483572374866,0.002463502971844944,,,,,,,,,,
2018-04-17,,,,,,,,,,,,,,,,
2018-04-18,,,,,,,,,,,,,,,,
2018-04-19,,,,,,,,,,,,,,,,
2018-04-20,,,,,,,,,,,,,,,,
2018-04-23,,,,-0.021011851369190704,,,,,,,,,,,,-0.021011851369190704
2018-04-24,,,,0.0007670349781563335,,,-0.012661791246504017,0.0007670349781563335,,,,,,,,0.0007670349781563335
2018-04-25,,,,,,,0.010872578791792709,0.02085483196357507,,,,,,,,
2018-04-26,,,,,,,0.014340884772045426,0.0009538484968345529,,,,,,,,
2018-04-27,,,,,,,0.003806400062395854,-0.007651198982629559,,,,,,,,
2018-04-30,,,,,,,-0.0037919663215529864,0.011556236514432161,,,,,,,,0.011556236514432161
2018-05-01,,,,,,,0.00625338634773942,-0.00563548041207429,,,,,,,,
2018-05-02,,,,,,,,,,,,,,,,
2018-05-03,,,,,,,,,,,,,,,,
2018-05-04,,,,,,,,,,,,,,,,
2018-05-08,,,,,,,,,,,,,,,,
2018-05-09,,,,,,,,,,,,,,,,
2018-05-10,,,,,,,,,,,,,,,,
2018-05-11,,,,,,,,,,,,,,,,
2018-05-14,,,,,,,,,,,,,,,-0.0036562911021416067,
2018-05-15,,,,,,,,,,,,,,,0.0034075294421622715,
2018-05-16,,,,,,,,,,,,,,,0.0031348680880034507,
2018-05-17,,,,,,,,,,,,,,,,
2018-05-18,,,,,,,,,,,,,,,,
2018-05-21,,,,,,,,,,,,,,,,
2018-05-22,,,,,,,,,,,,,,,,
2018-05-23,,,,,,,,,,,,,,,,
2018-05-24,,,,,,,,,,,,,,,,
2018-05-25,,,,,,,-0.004622504148018125,-0.004856958495247032,,,,,,,,
2018-05-29,,,,,-0.0007705825600233807,-0.0012413332456711057,0.00438601627978219,0.007211168412305735,,,,,,,,
2018-05-30,,,,,0.001285327380444512,0.016658208778582262,-0.0007705825600233807,-0.0012413332456711057,,,,,,,,
2018-05-31,,,,,0.007702162546450841,0.008395852881795784,0.001285327380444512,0.016658208778582262,,,,,,,,
2018-06-01,,,,,-0.0033121291239550654,0.0032581255738275416,0.007702162546450841,0.008395852881795784,,,,,,,,
2018-06-04,,,,,0.0007669374952279373,0.0060321765086690515,,,,,,,,,,
2018-06-05,,,,,0.0025542393415998177,-0.007818630149264538,,,,,,,,,,
2018-06-06,,,,,0.0022929975181629203,-4.6543245892594065e-05,,,,,,,,,,
2018-06-07,,,,,0.0068632551275145115,0.002207666579304046,,,,,,,,,,
2018-06-08,,,,,-0.0007573536691396487,0.005657213319309129,,,,,,,,,,
2018-06-11,,,,,0.004042441637447602,-0.0005457030971792731,,,,,,,,,,
2018-06-12,,,,,0.0,0.010389519743285058,,,,,,,,,,
2018-06-13,,,,,-0.0020131310436767302,-0.0032849644952145374,,,,,,,,,,
2018-06-14,,,,,0.0037821867487650707,-0.0006242527165495337,,,,,,,,,,
2018-06-15,,,,,0.0002511509969429504,-0.0031327054233104557,,,,,,,,,,
2018-06-18,,,,,0.002511262553678284,0.0072749019623084,,,,,,,,,,-0.0031327054233104557
2018-06-19,,,,0.0072749019623084,-0.011272469160388154,-0.0086872239574034,,,,,,,,,,0.0072749019623084
2018-06-20,,,,,0.0,-0.0027724653670500032,,,,,,,,,,
2018-06-21,,,,,-0.017988418475079926,-0.02215561593640769,,,,,,,,,,
2018-06-22,,,,,0.0064499486797220396,0.0042528732764706145,,,,,,,,,,
2018-06-25,,,,0.0042528732764706145,0.011535523770864975,-0.013948248800358942,0.0064499486797220396,0.0042528732764706145,,,,,,,0.0064499486797220396,0.0042528732764706145
2018-06-26,,,,,-0.005068443172320136,0.008929839166154752,0.011535523770864975,-0.013948248800358942,,,,,,,0.011535523770864975,
2018-06-27,,,,,0.003311285625907212,0.0012950348209155305,-0.005068443172320136,0.008929839166154752,,,,,,,,
2018-06-28,,,,,-0.004823524489795172,0.008166142180609182,0.003311285625907212,0.0012950348209155305,,,,,,,,
2018-06-29,,,,,0.003316353713904485,-0.011734437738586623,-0.004823524489795172,0.008166142180609182,,,,,,,,
2018-07-02,,,,,-0.00686499987778999,0.012475873067330001,0.003316353713904485,-0.011734437738586623,,,,,,,0.003316353713904485,
2018-07-03,,,,,0.0015360357522868906,0.014956592212822084,,,,,,,,,,
2018-07-04,,,,,,,,,,,,,,,,
2018-07-05,,,,,0.010654540922161893,0.009510543796600768,,,,,,,,,,
2018-07-06,,,,,0.0022590399659434546,0.0008965619407044212,,,,,,,,,,
2018-07-09,,,,,-0.0020035519770411625,-0.005318628360843292,,,,,,,,,,
2018-07-10,,,,,0.005520733478722617,0.01686836917836332,,,,,,,,,,
2018-07-11,,,,,0.005490422320405974,0.00129218943697329,,,,,,,,,,
2018-07-12,,,,,-0.003226633535893808,-0.0024674625217891988,,,,,,,,,,
2018-07-13,,,,,0.006225099625245978,0.006251726304131511,,,,,,,,,,
2018-07-16,,,,,0.013610473623789643,-0.0018694710819571192,,,,,,,,,0.006225099625245978,0.006251726304131511
2018-07-17,,,,,0.002929754620710545,-0.005118317985126297,,,,,,,,,,
2018-07-18,,,,,-0.009493748465485119,-0.000300013840179969,,,,,,,,,,
2018-07-19,,,,,-0.00196603634940673,0.0029032971871065794,,,,,,,,,,
2018-07-20,,,,0.0029032971871065794,0.00418611589239859,0.004678680465587393,,,,,,,,,,
2018-07-23,,,,,,,,,,,,,,,0.00418611589239859,
2018-07-24,,,,,,,,,,,,,,,,
2018-07-25,,,,,,,0.006370946159863777,-0.01436919327569497,,,,,,,,
2018-07-26,,,,,,,-0.0009739692190059435,-0.014056179928820467,,,,,,,,
2018-07-27,,,,,,,-0.010967510641731959,-0.014168986424484054,,,,,,,,
2018-07-30,,,,0.005420149451472955,,,0.0051749402414258405,0.005420149451472955,,,,,,,0.0051749402414258405,0.005420149451472955
2018-07-31,,,,,,,-0.0004903274654268763,0.005643696401197884,,,,,,,-0.0004903274654268763,
2018-08-01,,,,,,,0.005396154482044668,0.01363565654711496,,,,,,,0.005396154482044668,
2018-08-02,,,,,,,,,,,,,,,,
2018-08-03,,,,,,,,,,,,,,,,
2018-08-06,,,,,,,,,,,,,,,,
2018-08-07,,,,,,,,,,,,,,,,
2018-08-08,,,,,,,,,,,,,,,,
2018-08-09,,,,,,,,,,,,,,,,
2018-08-10,,,,,,,,,,,,,,,,
2018-08-13,,,,0.006215807982008714,,,,,,,,,,,0.003793263306175909,0.006215807982008714
2018-08-14,,,,,0.009734089691577408,0.0028235159867888715,,,,,,,,,,
2018-08-15,,,,,-0.001645889885571683,0.00047933033043068285,,,,,,,,,,
2018-08-16,,,,,0.0018841694013116417,-0.0008459864381602511,,,,,,,,,,
2018-08-17,,,,,-0.0032910057977298957,0.0035014051591570894,,,,,,,,,,
2018-08-20,,,,,-0.004245290063631613,0.003740150142833132,,,,,,,,,,0.0035014051591570894
2018-08-21,,,,,0.0033159494457757344,-0.001451686835913235,,,,,,,,,,
2018-08-22,,,,,0.004249298927814227,0.009638232247595413,,,,,,,,,,
2018-08-23,,,,,0.005641698603770617,0.011294033844611029,,,,,,,,,,
2018-08-24,,,,,-0.0035062579584325126,0.011888117072989868,,,,,,,,,,
2018-08-28,,,,,-0.0023458195241087276,-0.002238297230814701,-0.0035062579584325126,0.011888117072989868,,,,,,,,
2018-08-29,,,,,-0.0009404444387040023,0.0015475023460844728,-0.0023458195241087276,-0.002238297230814701,,,,,,,,
2018-08-30,,,,,0.010355345006539896,-0.004156072554055701,-0.0009404444387040023,0.0015475023460844728,,,,,,,,
2018-08-31,,,0.010355345006539896,,0.00023289824044092633,-0.013001238081669197,0.010355345006539896,-0.004156072554055701,,,,,,,,
2018-09-03,,,,,,,0.00023289824044092633,,,,,,,,,
2018-09-04,,,,,-0.005175192065213996,-0.00919522544662943,,,,,,,,,,
2018-09-05,,,,,0.0018916532188593127,-0.0030793408126960076,,,,,,,,,,
2018-09-06,,,,-0.0030793408126960076,-0.005664334902518164,0.002317937406721482,,,,,,,,,,
2018-09-07,,,,0.002317937406721482,,,,,,,,,,,,
2018-09-10,,,,,,,,,,,,,,,0.002136248523762818,
2018-09-11,,,,,,,,,,,,,,,0.0009473495896172857,
2018-09-12,,,,,,,,,,,,,,,,
2018-09-13,,,,,,,,,,,,,,,,
2018-09-14,,,,,,,,,,,,,,,,
2018-09-17,,,,,,,,,,,,,,,0.0026195949334935076,0.008105913011697385
2018-09-18,,,,,,,,,,,,,,,0.0007126507145263083,
2018-09-19,,,,,,,,,,,,,,,,
2018-09-20,,,,,,,,,,,,,,,,
2018-09-21,,,,,,,,,,,0.010289958933123011,-0.002324243573126994,,,,
2018-09-24,,,,,,,-0.00023625523642023527,0.0019055726455321498,,,0.00023625523642023527,-0.0019055726455321498,,,-0.00023625523642023527,
2018-09-25,,,,,,,-0.0011818258126877756,-2.6151905662463726e-05,,,0.0011818258126877756,2.6151905662463726e-05,,,-0.0011818258126877756,
2018-09-26,,,0.0007099525600040568,,,,0.0007099525600040568,0.008831321454184193,,,-0.0007099525600040568,-0.008831321454184193,,,0.0007099525600040568,
2018-09-27,,,,,,,0.003546883611595497,-0.00026502794881977376,,,-0.003546883611595497,0.00026502794881977376,,,0.003546883611595497,
2018-09-28,,,,,,,0.005419405034843283,0.002309287678450511,,,,,,,,
2018-10-01,,,,,,,0.002343620649394307,-0.002168925359959273,,,,,,,,
2018-10-02,,,,,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,,,,,
2018-10-04,,,,,,,,,,,,,,,,
2018-10-05,,,,,,,,,,,,,,,,
2018-10-08,,,-0.0004787089121118804,0.0025577367244089544,,,,,,,,,,,-0.0004787089121118804,0.0025577367244089544
2018-10-09,,,-0.02131224677730692,,,,,,,,,,,,-0.02131224677730692,
2018-10-10,,,-0.0293614092072626,,,,,,,,,,,,-0.0293614092072626,
2018-10-11,,,0.004285404373314483,,,,,,,,,,,,0.004285404373314483,
2018-10-12,,,,,,,,,,,,,,,0.004267022296541523,
2018-10-15,,,,,,,,,,,,,,,,0.02938898978168969
2018-10-16,,,,,,,,,,,,,,,,
2018-10-17,,,,,,,,,,,,,,,,
2018-10-18,,,,,,,,,,,,,,,,
2018-10-19,,,,,,,,,,,,,,,,
2018-10-22,,,,,,,,,,,,,,,-0.02027694665356994,
2018-10-23,,,,,,,,,,,,,,,0.005300426674189618,
2018-10-24,,,,,,,,,,,,,,,0.004017068542722546,
2018-10-25,,,,,,,-0.014003534628320824,-0.023367663656461812,,,,,,,-0.014003534628320824,
2018-10-26,,,,,,,0.005833110333659741,-0.020245316703903615,,,,,,,0.005833110333659741,
2018-10-29,,,,,0.019934319443298598,0.023075768877340197,-0.0007563988757511853,0.01440093116682295,,,,,,,,0.01440093116682295
2018-10-30,,,,,-0.010638211527898678,0.014634755702715996,0.019934319443298598,0.023075768877340197,,,,,,,,
2018-10-31,,,,,-0.006251562628331042,-0.014697384011085113,-0.010638211527898678,0.014634755702715996,,,,,,,,
2018-11-01,,,,,0.0012581589066122945,-0.0040772582748890285,-0.006251562628331042,-0.014697384011085113,,,,,,,,
2018-11-02,,,,,0.0012565779318953751,0.0075894888173100306,,,,,,,,,,
2018-11-05,,,,,,,,,,,,,,,,0.0075894888173100306
2018-11-06,,,,,,,,,,,,,,,,
2018-11-07,,,,,,,,,,,,,,,,
2018-11-08,,,,,,,,,,,,,,,,
2018-11-09,,,,,,,,,,,,,,,,
2018-11-12,,,,0.0002556795029204917,,,,,,,,,,,-0.00816018861433565,0.0002556795029204917
2018-11-13,,,-0.012715086723255942,,,,,,,,,,,,-0.012715086723255942,
2018-11-14,,,0.017424304747313935,,,,,,,,,,,,0.017424304747313935,
2018-11-15,,,,,,,,,,,,,,,,
2018-11-16,,,,,-0.01674995422363279,-0.017441004536392857,,,,,,,,,,
2018-11-19,,,,,0.008390490744825119,0.007502703916404396,,,,,,,,,-0.01674995422363279,-0.017441004536392857
2018-11-20,,,,0.007502703916404396,-0.02017143822840306,-0.007365549426948781,,,,,,,,,0.008390490744825119,0.007502703916404396
2018-11-21,,,,,0.010807981532389155,0.023107161301096246,,,,,,,,,-0.02017143822840306,
2018-11-22,,,,,,,,,,,,,,,0.010807981532389155,
2018-11-23,,,,,0.010385001321326914,0.003395952968977989,,,,,,,,,0.005091669275836708,
2018-11-26,,,,,0.007019272589147585,0.03170544601706604,0.010385001321326914,0.003395952968977989,,,,,,,,
2018-11-27,,,,,0.01219820016933948,-0.002992978654672407,0.007019272589147585,0.03170544601706604,,,,,,,,
2018-11-28,,,,,0.0027053765559363896,0.00819759519726504,0.01219820016933948,-0.002992978654672407,,,,,,,,
2018-11-29,,,,,0.018150548331147265,0.016247365770873268,0.0027053765559363896,0.00819759519726504,,,,,,,,
2018-11-30,,,,,-0.003372666714269945,-0.03778522430733211,0.018150548331147265,0.016247365770873268,,,,,,,,
2018-12-03,,,,,-0.022963519155599132,0.0066363976939718405,-0.003372666714269945,-0.03778522430733211,,,,,,,,
2018-12-04,,,,,-0.029193383076031587,-0.03298647879731054,,,,,,,,,,
2018-12-05,,,,,,,,,,,,,,,,
2018-12-06,,,0.010448517580902594,,-0.008322870576418562,0.010478670772817944,,,,,,,,,,
2018-12-07,,,,,0.02390637421171493,0.003204154375009205,,,,,,,,,,
2018-12-10,,,,,-0.001738690952373445,0.008894230894798127,,,,,,,,,0.02390637421171493,
2018-12-11,,,,,-0.005722805426608746,0.0006948277272507131,,,,,,,,,,
2018-12-12,,,,,-0.005755744432078824,-0.025568255899865222,,,,,,,,,,
2018-12-13,,,,,-0.013843424198277443,-0.022245280562371517,,,,,,,,,,
2018-12-14,,,-0.013843424198277443,,-0.017100612006735183,0.006829533831992807,,,-0.013843424198277443,-0.022245280562371517,,,,,,
2018-12-17,,,-0.017100612006735183,,0.0015580726020822944,-0.02287656505896707,,,-0.017100612006735183,0.006829533831992807,,,,,-0.017100612006735183,0.006829533831992807
2018-12-18,,,0.0015580726020822944,,-0.030593733847867455,-0.015716000057407586,,,0.0015580726020822944,-0.02287656505896707,,,,,0.0015580726020822944,
2018-12-19,,,,,-0.004011706703134332,-0.03151820041872322,,,-0.030593733847867455,-0.015716000057407586,,,,,-0.030593733847867455,
2018-12-20,,,,,-0.030075260367929735,-0.024373027428501004,,,-0.004011706703134332,-0.03151820041872322,,,,,-0.004011706703134332,
2018-12-21,,,,-0.024373027428501004,0.011904770705743362,0.06594169308356923,,,-0.030075260367929735,-0.024373027428501004,,,,,-0.030075260367929735,
2018-12-24,,,0.011904770705743362,0.06594169308356923,0.017783899848069717,-0.000436761850756584,,,0.011904770705743362,0.06594169308356923,,,,,0.011904770705743362,0.06594169308356923
2018-12-27,,,,,0.0005376467030504539,0.0071936763296864825,0.017783899848069717,-0.000436761850756584,0.017783899848069717,-0.000436761850756584,,,,,0.017783899848069717,
2018-12-28,,,,,0.012358921799733524,0.004870265804415741,0.0005376467030504539,0.0071936763296864825,0.0005376467030504539,0.0071936763296864825,,,,,,
2018-12-31,,,,,-0.0169851216683915,-0.0334050753830909,0.012358921799733524,0.004870265804415741,0.012358921799733524,0.004870265804415741,,,,,,
2019-01-02,,,,,0.01268891453533505,0.04479990907572118,,,-0.0169851216683915,-0.0334050753830909,,,,,,
2019-01-03,,,,,0.010930414976231706,0.010180811260303013,,,0.01268891453533505,0.04479990907572118,,,,,,
2019-01-04,,,,,0.0042195060610632495,0.009783636104673032,,,0.010930414976231706,0.010180811260303013,,,,,,
2019-01-07,,,,,0.010241580118055316,0.007456516033951033,,,0.0042195060610632495,0.009783636104673032,,,,,,
2019-01-08,,,,,-0.002339489205408607,0.0030567958394485117,,,,,,,,,,
2019-01-09,,,,,-0.0020844666187659344,-0.002954956189562541,,,,,,,,,,
2019-01-10,,,,,-0.007310673234320553,-0.0091617944886907,,,,,,,,,,
2019-01-11,,,,,0.016833229404071393,0.01964365398680301,,,,,,,,,,
2019-01-14,,,0.016833229404071393,,0.0007759642890656782,-0.00017415156224653838,,,,,,,,,0.016833229404071393,0.01964365398680301
2019-01-15,,,,,-0.0056861569866789585,0.0074729178123928985,,,,,,,,,,
2019-01-16,,,,,0.02027550700666758,0.009833673450884595,,,,,,,,,,
2019-01-17,,,,,-0.0025477318247412173,-0.020334749113602224,,,,,,,,,,
2019-01-18,,,,,-0.009961767283403589,0.0017871029002578531,,,,,,,,,,
2019-01-21,,,,,,,,,,,,,,,-0.009961767283403589,
2019-01-22,,,,,0.004709583972443143,0.006568781458389461,,,,,,,,,-0.013931814350210625,
2019-01-23,,,0.004709583972443143,,,,,,,,,,,,0.004709583972443143,
2019-01-24,,,,,,,,,,,,,,,0.000260372946247589,
2019-01-25,,,,,,,-0.011715718946293419,-0.013320610096404284,,,,,,,-0.011715718946293419,
2019-01-28,,,,,,,0.0031612947701866734,-0.009601935338304668,,,,,,,0.0031612947701866734,-0.009601935338304668
2019-01-29,,,,,,,0.014640202339226693,0.026491068070197077,,,,,,,0.014640202339226693,0.026491068070197077
2019-01-30,,,,,,,0.009673213119813617,0.014542663938438727,,,,,,,,
2019-01-31,,,,,,,0.007722143261202463,-0.004535864102081177,,,,,,,,
2019-02-01,,,,,0.017092069213691552,0.009131876672836103,0.002702722109747535,0.012246812382817884,,,,,,,,
2019-02-04,0.017092069213691552,0.009131876672836103,,,-0.0007482392021014306,-0.003482923179203623,,,,,,,,,,
2019-02-05,-0.0007482392021014306,-0.003482923179203623,,,-0.016099855419998033,-0.013215601666658139,,,,,,,,,,
2019-02-06,-0.016099855419998033,-0.013215601666658139,,,-6.338876737488341e-05,0.0015094000679629627,,,,,,,,,,
2019-02-07,-6.338876737488341e-05,0.0015094000679629627,,,0.015064061555459585,-0.0006156448079693844,,,,,,,,,,
2019-02-08,0.015064061555459585,-0.0006156448079693844,0.015064061555459585,,0.010154028573842178,0.015240163796361283,,,,,,,,,,
2019-02-11,0.010154028573842178,0.015240163796361283,,,0.005412594211174682,0.000170100994098199,,,,,,,,,,0.015240163796361283
2019-02-12,0.005412594211174682,0.000170100994098199,,,0.0019995505024739124,0.001088361464882004,,,,,,,,,,
2019-02-13,0.0019995505024739124,0.001088361464882004,,,0.005464812638542149,0.004664872405770737,,,,,,,,,,
2019-02-14,0.005464812638542149,0.004664872405770737,,,-0.002839672292461848,0.0015809951313561221,,,,,,,,,,
2019-02-15,,,,,-0.008543370433133357,-0.00021566852638688072,,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,-0.008543370433133357,
2019-02-19,,,,,-0.00188381154759798,-0.0038597939336927345,,,,,,,,,0.00012356706736893486,
2019-02-20,,,,,0.005785697121456046,0.007869109403140895,,,,,,,,,-0.00188381154759798,
2019-02-21,,,,,0.006644529812139588,0.0034789979152254347,,,,,,,,,0.005785697121456046,
