,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading
2010-01-28,,,,,,,,,,,,,,,,-0.018018018018018056,,,,,,,,,-0.01086856406005332,-0.017451205510906953,,-0.018018018018018056,-0.007005495690584729,-0.010122921185827916,-0.01739334270979831,-0.0038022813688213253,,-0.006058566139346966,-0.00618769336541769,-0.0069841269841269815,-0.010868640641192306,-0.017451674593711775,,-0.018016008583085164,-0.007011972345567941,-0.010120795056271392,-0.0173953925716972,-0.003801923651617578,,-0.006059137178865748,-0.006186134837187551,-0.006985123900396628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-29,,,,,,,,,,,,,,,,0.03302752293577971,,,,,,0.006434134778191547,,,0.015550796163516178,0.010983874737088062,,0.03302752293577971,0.01692485468778493,0.014974433893352845,0.011498640202299626,0.007633587786259444,,0.006434134778191547,0.012798339674852999,0.005754475703324768,0.01555068112201341,0.010982533098954361,,0.03302722222861143,0.016924927474704532,0.014972283309138135,0.011500758548255385,0.0076328668803573585,,0.006434129148101375,0.012796704455685148,0.005757145753091386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0.01210342930496977,0.009015256588072118,,0.013143872113676736,0.009568969199880373,0.019071608492263525,0.009905660377358627,0.014393939393939403,,0.008075370121130687,0.014002732240437243,0.02066115702479343,0.012103112603791377,0.00901679387708998,,0.01314255018912247,0.00957403876929086,0.01907063688374455,0.00990475970718352,0.014394795600518151,,0.008077971421491803,0.014003062787136367,0.020659491272624786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-02,,,,,,,,,,,,,,,,,,,,,,,,,-0.004982786736727696,0.005498281786941561,,-0.00859046283309961,-0.010849236237464588,-0.006002824858757139,0.0023353573096684954,-0.0070948469006721915,,-0.007009345794392496,0.000673627484001349,-0.013391466832762378,-0.004982265115895501,0.005497609112703472,,-0.008590352542354296,-0.0108478407696867,-0.006003223953604753,0.002336235062947001,-0.007092545490119284,,-0.007008171648313355,0.0006725626651202798,-0.01339283951104886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-03,,,,,,,,,,,,,,,,,,,,,,,,,-0.03086588363835019,-0.02893597630439748,,-0.04102564102564099,-0.04305159860715413,-0.029484902309058536,-0.027958993476234872,-0.020308386611508022,,-0.026218487394958023,-0.028946482665769047,-0.025252525252525304,-0.030866361433569023,-0.02893504435912897,,-0.04102680624906485,-0.043059000585267904,-0.029484407329393947,-0.027958079976293182,-0.020307513780098763,,-0.02622270874475341,-0.02894502778996344,-0.02525179740916883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-04,,,,,,,,,,,,,,,,,,,,,,,,,0.0020668921458097955,0.008446738620365934,,0.0001843997787203122,0.011604724141938805,-0.004392386530014725,0.010067114093959884,-0.0026871401151631336,,-0.0017259233690023468,-0.002772963604852796,-0.0016191709844559643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-05,,,,,,,,,,,,,,,,,,-0.011029411764705954,,-0.0011547344110854896,,-0.011410788381742809,,-0.0048653908530651435,-0.0072192012000750205,-0.007212657049790461,,-0.009218289085545672,-0.020088555798106866,-0.011029411764705954,-0.0042714760322734024,-0.0011547344110854896,,-0.011410788381742809,-0.006256517205422307,-0.0048653908530651435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-08,0.012560020931321025,0.010310431323260705,,0.02102912060836326,0.010253547609953895,0.019330927533404818,0.008580488714792,0.011946560175889243,,0.010143102461362519,0.015390792291220645,0.007820799523807542,,,,,,0.019330855018587556,,0.011946050096339311,,0.010143406785589226,0.015389996502273462,0.007822685788787531,0.012560203985267693,0.010311694398875026,,0.021027167845180328,0.01025469894296327,0.019330855018587556,0.008579599618684375,0.011946050096339311,,0.010143406785589226,0.015389996502273462,0.007822685788787531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012560020931321025,0.010310431323260705,,0.02102912060836326,0.010253547609953895,0.019330927533404818,0.008580488714792,0.011946560175889243,,0.010143102461362519,0.015390792291220645,0.007820799523807542
2010-02-09,-0.001959200112578219,-0.002087429562430465,,-0.004192309339882572,0.007968359215960064,-0.0014591625842008682,-0.0028377566117995245,-0.00114729747705411,,-0.004499297338954822,-0.004131244233557485,-0.00614410342437377,,,,,,,,,,,,,-0.001958589815332923,-0.0020876826722336927,,-0.004191725897575993,0.007972288930749194,-0.0014587892049600093,-0.002835538752362865,-0.0011424219345012032,,-0.004501385041551176,-0.004133654839820866,-0.006144890038809914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001959200112578219,-0.002087429562430465,,-0.004192309339882572,0.007968359215960064,-0.0014591625842008682,-0.0028377566117995245,-0.00114729747705411,,-0.004499297338954822,-0.004131244233557485,-0.00614410342437377
2010-02-10,0.010466743081630092,0.015110056996159749,,0.017020507776092098,0.002149451817657244,0.014972283309138135,0.010426990778575673,0.008045855829361237,,0.005914229442502972,0.01175857490869836,0.006834136014163494,,,,,,,,,,,,,0.010466311559667263,0.015109251510925015,,0.017020497803806656,0.002152232830850531,0.014974433893352845,0.010426540284360186,0.008044224170796754,,0.0059130434782608265,0.011760636457972984,0.006833712984054774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010466743081630092,0.015110056996159749,,0.017020507776092098,0.002149451817657244,0.014972283309138135,0.010426990778575673,0.008045855829361237,,0.005914229442502972,0.01175857490869836,0.006834136014163494
